State Code,County Code,Site Number,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Duration Description,Pollutant Standard,Year,Units of Measure,Exceptional Data Type,Observation Count,Observation Percent,Primary Exceedance Count,Secdary Exceedance Count,Valid Day Count,Required Day Count,Exceptional Data Count,Certification Indicator,Null Data Count,Half MDL Sub Count,Nonregulatory Arithmetic Mean,Arithmetic Mean,Arithmetic Standard Dev,Weighted Arithmetic Mean,Minimum Value,Nonreg First Maximum Value,Nonreg First Maximum DateTime,First Maximum Value,First Maximum DateTime,Second Maximum Value,Second Maximum DateTime,Third Maximum Value,Third Maximum DateTime,Fourth Maximum Value,Fourth Maximum DateTime,50th Perecentile,75th Perecentile,90th Perecentile,95th Perecentile,98th Perecentile,99th Perecentile,Method Count,Tribe Name,State Name,County Name,City Name,Local Site Name,Address,MSA or CBSA Name,Data Source
29,99,15,12128,2,38.2617915852091,-90.3788444916368,WGS84,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,2008,Micrograms/cubic meter (25 C),No Events,351,100,.,.,61,61,0,Certification not required,14,0,,1.445242,2.193526,.,0,,,20.619,2008-02-11 00:00,10.723,2008-01-30 00:00,10.489,2008-02-21 00:00,10.179,2008-02-28 00:00,0.582,1.894,3.961,5.442,8.487,10.179,1,,Missouri,Jefferson,Herculaneum,,"Broad Street: Herculaneum, MO 63048","St. Louis, MO-IL",AQS Data Mart
29,99,15,12128,1,38.2617915852091,-90.3788444916368,WGS84,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,2008,Micrograms/cubic meter (25 C),No Events,269,100,.,.,60,61,0,Certification not required,2,0,,1.737435,2.463372,.,0.001,,,19.19,2008-02-11 00:00,11.17,2008-03-29 00:00,10.47,2008-01-30 00:00,10.395,2008-03-16 00:00,0.788,2.3,4.556,6.831,10.012,10.47,1,,Missouri,Jefferson,Herculaneum,,"Broad Street: Herculaneum, MO 63048","St. Louis, MO-IL",AQS Data Mart
