State Code,County Code,Site Number,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Duration Description,Pollutant Standard,Year,Units of Measure,Exceptional Data Type,Observation Count,Observation Percent,Primary Exceedance Count,Secdary Exceedance Count,Valid Day Count,Required Day Count,Exceptional Data Count,Certification Indicator,Null Data Count,Half MDL Sub Count,Nonregulatory Arithmetic Mean,Arithmetic Mean,Arithmetic Standard Dev,Weighted Arithmetic Mean,Minimum Value,Nonreg First Maximum Value,Nonreg First Maximum DateTime,First Maximum Value,First Maximum DateTime,Second Maximum Value,Second Maximum DateTime,Third Maximum Value,Third Maximum DateTime,Fourth Maximum Value,Fourth Maximum DateTime,50th Perecentile,75th Perecentile,90th Perecentile,95th Perecentile,98th Perecentile,99th Perecentile,Method Count,Tribe Name,State Name,County Name,City Name,Local Site Name,Address,MSA or CBSA Name,Data Source
29,99,15,12128,2,38.2617915852091,-90.3788444916368,WGS84,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,2001,Micrograms/cubic meter (25 C),No Events,29,48,.,.,15,61,0,Certified,0,0,,1.760345,2.056791,.,0,,,8.55,2001-12-09 00:00,5.56,2001-11-06 00:00,5.38,2001-12-03 00:00,4.29,2001-12-06 00:00,0.93,2.36,5.38,5.56,8.55,8.55,1,,Missouri,Jefferson,Herculaneum,,"Broad Street: Herculaneum, MO 63048","St. Louis, MO-IL",AQS Data Mart
29,99,15,12128,1,38.2617915852091,-90.3788444916368,WGS84,Lead (TSP) STP,24 HOUR,Lead Quarterly 1978,2001,Micrograms/cubic meter (25 C),No Events,73,100,.,.,59,61,0,Certified,3,0,,4.599589,6.454094,.,0,,,34.57,2001-07-12 00:00,24.44,2001-07-06 00:00,23.96,2001-04-13 00:00,17.57,2001-08-05 00:00,2.2,5.3,13.57,17.57,24.44,34.57,2,,Missouri,Jefferson,Herculaneum,,"Broad Street: Herculaneum, MO 63048","St. Louis, MO-IL",AQS Data Mart
